date,flavor,temperature,precipitation,units_sold
2024-03-16,strawberry,12.9,0.0,17
2024-03-16,mango,12.9,0.0,0
2024-03-17,vanilla,10.0,20.3,0
2024-03-17,chocolate,10.0,20.3,2
2024-03-17,strawberry,10.0,20.3,1
2024-03-17,mango,10.0,20.3,0
2024-03-18,vanilla,7.4,7.8,0
2024-03-18,chocolate,7.4,7.8,1
2024-03-18,strawberry,7.4,7.8,2
2024-03-18,mango,7.4,7.8,1
2024-03-19,vanilla,10.0,5.8,5
2024-03-19,chocolate,10.0,5.8,8
2024-03-19,strawberry,10.0,5.8,7
2024-03-19,mango,10.0,5.8,2
2024-03-20,vanilla,11.5,0.0,12
2024-03-20,chocolate,11.5,0.0,12
2024-03-20,strawberry,11.5,0.0,16
2024-03-20,mango,11.5,0.0,2
2024-03-21,vanilla,10.7,0.0,11
2024-03-21,chocolate,10.7,0.0,16
2024-03-21,strawberry,10.7,0.0,2
2024-03-21,mango,10.7,0.0,1
2024-03-22,vanilla,10.0,15.5,1
2024-03-22,chocolate,10.0,15.5,3
2024-03-22,strawberry,10.0,15.5,4
2024-03-22,mango,10.0,15.5,0
2024-03-23,vanilla,12.3,0.0,21
2024-03-23,chocolate,12.3,0.0,10
2024-03-23,strawberry,12.3,0.0,11
2024-03-23,mango,12.3,0.0,1
2024-03-24,vanilla,10.6,0.0,12
2024-03-24,chocolate,10.6,0.0,7
2024-03-24,strawberry,10.6,0.0,18
2024-03-24,mango,10.6,0.0,2
2024-03-25,vanilla,10.5,6.7,7
2024-03-25,chocolate,10.5,6.7,4
2024-03-25,strawberry,10.5,6.7,5
2024-03-25,mango,10.5,6.7,0
2024-03-26,vanilla,13.1,0.0,20
2024-03-26,chocolate,13.1,0.0,1
2024-03-26,strawberry,13.1,0.0,10
2024-03-26,mango,13.1,0.0,1
2024-03-27,vanilla,11.6,2.4,5
2024-03-27,chocolate,11.6,2.4,8
2024-03-27,strawberry,11.6,2.4,9
2024-03-27,mango,11.6,2.4,0
2024-03-28,vanilla,13.4,0.0,14
2024-03-28,chocolate,13.4,0.0,16
2024-03-28,strawberry,13.4,0.0,14
2024-03-28,mango,13.4,0.0,1
2024-03-29,vanilla,13.7,0.0,13
2024-03-29,chocolate,13.7,0.0,13
2024-03-29,strawberry,13.7,0.0,7
2024-03-29,mango,13.7,0.0,2
2024-03-30,vanilla,10.4,4.3,8
2024-03-30,chocolate,10.4,4.3,13
2024-03-30,strawberry,10.4,4.3,12
2024-03-30,mango,10.4,4.3,2
2024-03-31,vanilla,12.2,0.0,13
2024-03-31,chocolate,12.2,0.0,14
2024-03-31,strawberry,12.2,0.0,12
2024-03-31,mango,12.2,0.0,0
2024-04-01,vanilla,17.3,0.0,26
2024-04-01,chocolate,17.3,0.0,25
2024-04-01,strawberry,17.3,0.0,14
2024-04-01,mango,17.3,0.0,1
2024-04-02,vanilla,11.0,0.0,13
2024-04-02,chocolate,11.0,0.0,14
2024-04-02,strawberry,11.0,0.0,6
2024-04-02,mango,11.0,0.0,0
2024-04-03,vanilla,8.8,0.0,16
2024-04-03,chocolate,8.8,0.0,3
2024-04-03,strawberry,8.8,0.0,12
2024-04-03,mango,8.8,0.0,1
2024-04-04,vanilla,9.7,0.0,16
2024-04-04,chocolate,9.7,0.0,11
2024-04-04,strawberry,9.7,0.0,12
2024-04-04,mango,9.7,0.0,2
2024-04-05,vanilla,14.6,9.1,7
2024-04-05,chocolate,14.6,9.1,3
2024-04-05,strawberry,14.6,9.1,6
2024-04-05,mango,14.6,9.1,1
2024-04-06,vanilla,14.8,0.0,33
2024-04-06,chocolate,14.8,0.0,22
2024-04-06,strawberry,14.8,0.0,30
2024-04-06,mango,14.8,0.0,1
2024-04-07,vanilla,14.7,0.0,21
2024-04-07,chocolate,14.7,0.0,17
2024-04-07,strawberry,14.7,0.0,23
2024-04-07,mango,14.7,0.0,0
2024-04-08,vanilla,18.2,0.0,32
2024-04-08,chocolate,18.2,0.0,23
2024-04-08,strawberry,18.2,0.0,22
2024-04-08,mango,18.2,0.0,3
2024-04-09,vanilla,8.7,0.0,17
2024-04-09,chocolate,8.7,0.0,14
2024-04-09,strawberry,8.7,0.0,9
2024-04-09,mango,8.7,0.0,1
2024-04-10,vanilla,16.6,0.0,22
2024-04-10,chocolate,16.6,0.0,19
2024-04-10,strawberry,16.6,0.0,18
2024-04-10,mango,16.6,0.0,0
2024-04-11,vanilla,19.7,1.9,17
2024-04-11,chocolate,19.7,1.9,16
2024-04-11,strawberry,19.7,1.9,23
2024-04-11,mango,19.7,1.9,5
2024-04-12,vanilla,13.2,0.0,22
2024-04-12,chocolate,13.2,0.0,13
2024-04-12,strawberry,13.2,0.0,18
2024-04-12,mango,13.2,0.0,3
2024-04-13,vanilla,15.3,7.8,8
2024-04-13,chocolate,15.3,7.8,7
2024-04-13,strawberry,15.3,7.8,6
2024-04-13,mango,15.3,7.8,3
2024-04-14,vanilla,14.5,0.0,29
2024-04-14,chocolate,14.5,0.0,14
2024-04-14,strawberry,14.5,0.0,24
2024-04-14,mango,14.5,0.0,4
2024-04-15,vanilla,14.4,0.0,20
2024-04-15,chocolate,14.4,0.0,11
2024-04-15,strawberry,14.4,0.0,16
2024-04-15,mango,14.4,0.0,3
2024-04-16,vanilla,16.0,0.0,21
2024-04-16,chocolate,16.0,0.0,13
2024-04-16,strawberry,16.0,0.0,14
2024-04-16,mango,16.0,0.0,3
2024-04-17,vanilla,20.6,0.0,33
2024-04-17,chocolate,20.6,0.0,19
2024-04-17,strawberry,20.6,0.0,32
2024-04-17,mango,20.6,0.0,6
2024-04-18,vanilla,21.8,0.0,43
2024-04-18,chocolate,21.8,0.0,26
2024-04-18,strawberry,21.8,0.0,33
2024-04-18,mango,21.8,0.0,3
2024-04-19,vanilla,16.6,0.0,19
2024-04-19,chocolate,16.6,0.0,12
2024-04-19,strawberry,16.6,0.0,23
2024-04-19,mango,16.6,0.0,2
2024-04-20,vanilla,22.4,0.0,53
2024-04-20,chocolate,22.4,0.0,25
2024-04-20,strawberry,22.4,0.0,33
2024-04-20,mango,22.4,0.0,11
2024-04-21,vanilla,17.9,0.0,34
2024-04-21,chocolate,17.9,0.0,17
2024-04-21,strawberry,17.9,0.0,26
2024-04-21,mango,17.9,0.0,7
2024-04-22,vanilla,22.4,1.5,44
2024-04-22,chocolate,22.4,1.5,17
2024-04-22,strawberry,22.4,1.5,29
2024-04-22,mango,22.4,1.5,9
2024-04-23,vanilla,17.9,0.0,17
2024-04-23,chocolate,17.9,0.0,26
2024-04-23,strawberry,17.9,0.0,40
2024-04-23,mango,17.9,0.0,0
2024-04-24,vanilla,18.7,0.0,30
2024-04-24,chocolate,18.7,0.0,14
2024-04-24,strawberry,18.7,0.0,26
2024-04-24,mango,18.7,0.0,5
2024-04-25,vanilla,19.5,0.0,39
2024-04-25,chocolate,19.5,0.0,18
2024-04-25,strawberry,19.5,0.0,23
2024-04-25,mango,19.5,0.0,6
2024-04-26,vanilla,26.7,0.0,63
2024-04-26,chocolate,26.7,0.0,23
2024-04-26,strawberry,26.7,0.0,36
2024-04-26,mango,26.7,0.0,21
2024-04-27,vanilla,21.0,0.0,44
2024-04-27,chocolate,21.0,0.0,25
2024-04-27,strawberry,21.0,0.0,39
2024-04-27,mango,21.0,0.0,13
2024-04-28,vanilla,17.3,0.0,51
2024-04-28,chocolate,17.3,0.0,23
2024-04-28,strawberry,17.3,0.0,22
2024-04-28,mango,17.3,0.0,4
2024-04-29,vanilla,21.7,0.0,37
2024-04-29,chocolate,21.7,0.0,19
2024-04-29,strawberry,21.7,0.0,22
2024-04-29,mango,21.7,0.0,13
2024-04-30,vanilla,18.5,0.0,25
2024-04-30,chocolate,18.5,0.0,23
2024-04-30,strawberry,18.5,0.0,38
2024-04-30,mango,18.5,0.0,8
2024-05-01,vanilla,18.4,0.0,35
2024-05-01,chocolate,18.4,0.0,10
2024-05-01,strawberry,18.4,0.0,31
2024-05-01,mango,18.4,0.0,7
2024-05-02,vanilla,22.0,0.0,33
2024-05-02,chocolate,22.0,0.0,19
2024-05-02,strawberry,22.0,0.0,32
2024-05-02,mango,22.0,0.0,11
2024-05-03,vanilla,20.0,0.0,43
2024-05-03,chocolate,20.0,0.0,14
2024-05-03,strawberry,20.0,0.0,42
2024-05-03,mango,20.0,0.0,6
2024-05-04,vanilla,20.8,0.0,64
2024-05-04,chocolate,20.8,0.0,18
2024-05-04,strawberry,20.8,0.0,42
2024-05-04,mango,20.8,0.0,13
2024-05-05,vanilla,20.3,0.0,46
2024-05-05,chocolate,20.3,0.0,28
2024-05-05,strawberry,20.3,0.0,52
2024-05-05,mango,20.3,0.0,22
2024-05-06,vanilla,21.2,0.0,37
2024-05-06,chocolate,21.2,0.0,20
2024-05-06,strawberry,21.2,0.0,28
2024-05-06,mango,21.2,0.0,9
2024-05-07,vanilla,21.6,3.2,21
2024-05-07,chocolate,21.6,3.2,11
2024-05-07,strawberry,21.6,3.2,24
2024-05-07,mango,21.6,3.2,3
2024-05-08,vanilla,15.9,0.9,25
2024-05-08,chocolate,15.9,0.9,18
2024-05-08,strawberry,15.9,0.9,27
2024-05-08,mango,15.9,0.9,7
2024-05-09,vanilla,22.5,0.0,33
2024-05-09,chocolate,22.5,0.0,23
2024-05-09,strawberry,22.5,0.0,19
2024-05-09,mango,22.5,0.0,22
2024-05-10,vanilla,18.5,0.0,32
2024-05-10,chocolate,18.5,0.0,24
2024-05-10,strawberry,18.5,0.0,16
2024-05-10,mango,18.5,0.0,17
2024-05-11,vanilla,17.5,2.6,29
2024-05-11,chocolate,17.5,2.6,12
2024-05-11,strawberry,17.5,2.6,16
2024-05-11,mango,17.5,2.6,15
2024-05-12,vanilla,21.1,0.0,58
2024-05-12,chocolate,21.1,0.0,33
2024-05-12,strawberry,21.1,0.0,50
2024-05-12,mango,21.1,0.0,19
2024-05-13,vanilla,21.6,0.0,34
2024-05-13,chocolate,21.6,0.0,11
2024-05-13,strawberry,21.6,0.0,43
2024-05-13,mango,21.6,0.0,14
2024-05-14,vanilla,19.8,0.0,48
2024-05-14,chocolate,19.8,0.0,18
2024-05-14,strawberry,19.8,0.0,31
2024-05-14,mango,19.8,0.0,15
2024-05-15,vanilla,23.8,0.0,54
2024-05-15,chocolate,23.8,0.0,21
2024-05-15,strawberry,23.8,0.0,36
2024-05-15,mango,23.8,0.0,27
2024-05-16,vanilla,18.4,0.0,33
2024-05-16,chocolate,18.4,0.0,11
2024-05-16,strawberry,18.4,0.0,30
2024-05-16,mango,18.4,0.0,16
2024-05-17,vanilla,20.9,0.0,44
2024-05-17,chocolate,20.9,0.0,15
2024-05-17,strawberry,20.9,0.0,23
2024-05-17,mango,20.9,0.0,29
2024-05-18,vanilla,20.6,0.0,64
2024-05-18,chocolate,20.6,0.0,26
2024-05-18,strawberry,20.6,0.0,37
2024-05-18,mango,20.6,0.0,24
2024-05-19,vanilla,22.0,0.0,69
2024-05-19,chocolate,22.0,0.0,21
2024-05-19,strawberry,22.0,0.0,39
2024-05-19,mango,22.0,0.0,41
2024-05-20,vanilla,23.0,0.0,46
2024-05-20,chocolate,23.0,0.0,28
2024-05-20,strawberry,23.0,0.0,26
2024-05-20,mango,23.0,0.0,28
2024-05-21,vanilla,19.9,0.0,53
2024-05-21,chocolate,19.9,0.0,15
2024-05-21,strawberry,19.9,0.0,27
2024-05-21,mango,19.9,0.0,14
2024-05-22,vanilla,24.3,5.7,32
2024-05-22,chocolate,24.3,5.7,7
2024-05-22,strawberry,24.3,5.7,19
2024-05-22,mango,24.3,5.7,9
2024-05-23,vanilla,22.8,0.0,58
2024-05-23,chocolate,22.8,0.0,24
2024-05-23,strawberry,22.8,0.0,35
2024-05-23,mango,22.8,0.0,19
2024-05-24,vanilla,18.0,0.0,44
2024-05-24,chocolate,18.0,0.0,12
2024-05-24,strawberry,18.0,0.0,18
2024-05-24,mango,18.0,0.0,10
2024-05-25,vanilla,17.9,0.2,37
2024-05-25,chocolate,17.9,0.2,9
2024-05-25,strawberry,17.9,0.2,27
2024-05-25,mango,17.9,0.2,29
2024-05-26,vanilla,22.9,8.1,20
2024-05-26,chocolate,22.9,8.1,10
2024-05-26,strawberry,22.9,8.1,13
2024-05-26,mango,22.9,8.1,14
2024-05-27,vanilla,22.4,0.0,60
2024-05-27,chocolate,22.4,0.0,16
2024-05-27,strawberry,22.4,0.0,36
2024-05-27,mango,22.4,0.0,18
2024-05-28,vanilla,22.8,18.1,9
2024-05-28,chocolate,22.8,18.1,1
2024-05-28,strawberry,22.8,18.1,6
2024-05-28,mango,22.8,18.1,3
2024-05-29,vanilla,23.1,0.0,52
2024-05-29,chocolate,23.1,0.0,21
2024-05-29,strawberry,23.1,0.0,32
2024-05-29,mango,23.1,0.0,38
2024-05-30,vanilla,23.8,6.7,18
2024-05-30,chocolate,23.8,6.7,11
2024-05-30,strawberry,23.8,6.7,14
2024-05-30,mango,23.8,6.7,16
2024-05-31,vanilla,25.7,0.0,51
2024-05-31,chocolate,25.7,0.0,21
2024-05-31,strawberry,25.7,0.0,33
2024-05-31,mango,25.7,0.0,39
2024-06-01,vanilla,20.6,0.0,51
2024-06-01,chocolate,20.6,0.0,16
2024-06-01,strawberry,20.6,0.0,37
2024-06-01,mango,20.6,0.0,36
2024-06-02,vanilla,20.5,0.0,45
2024-06-02,chocolate,20.5,0.0,18
2024-06-02,strawberry,20.5,0.0,30
2024-06-02,mango,20.5,0.0,52
2024-06-03,vanilla,20.8,0.0,48
2024-06-03,chocolate,20.8,0.0,16
2024-06-03,strawberry,20.8,0.0,37
2024-06-03,mango,20.8,0.0,16
2024-06-04,vanilla,24.3,4.5,13
2024-06-04,chocolate,24.3,4.5,9
2024-06-04,strawberry,24.3,4.5,14
2024-06-04,mango,24.3,4.5,20
2024-06-05,vanilla,26.7,0.0,61
2024-06-05,chocolate,26.7,0.0,27
2024-06-05,strawberry,26.7,0.0,34
2024-06-05,mango,26.7,0.0,46
2024-06-06,vanilla,22.6,0.0,45
2024-06-06,chocolate,22.6,0.0,18
2024-06-06,strawberry,22.6,0.0,29
2024-06-06,mango,22.6,0.0,43
2024-06-07,vanilla,17.5,0.0,31
2024-06-07,chocolate,17.5,0.0,19
2024-06-07,strawberry,17.5,0.0,18
2024-06-07,mango,17.5,0.0,29
2024-06-08,vanilla,19.5,5.4,24
2024-06-08,chocolate,19.5,5.4,8
2024-06-08,strawberry,19.5,5.4,21
2024-06-08,mango,19.5,5.4,17
2024-06-09,vanilla,21.7,0.0,31
2024-06-09,chocolate,21.7,0.0,3
2024-06-09,strawberry,21.7,0.0,48
2024-06-09,mango,21.7,0.0,52
2024-06-10,vanilla,22.4,0.0,59
2024-06-10,chocolate,22.4,0.0,16
2024-06-10,strawberry,22.4,0.0,23
2024-06-10,mango,22.4,0.0,32
2024-06-11,vanilla,22.8,0.0,45
2024-06-11,chocolate,22.8,0.0,11
2024-06-11,strawberry,22.8,0.0,43
2024-06-11,mango,22.8,0.0,52
2024-06-12,vanilla,24.0,0.0,53
2024-06-12,chocolate,24.0,0.0,18
2024-06-12,strawberry,24.0,0.0,25
2024-06-12,mango,24.0,0.0,51
2024-06-13,vanilla,23.1,0.0,46
2024-06-13,chocolate,23.1,0.0,15
2024-06-13,strawberry,23.1,0.0,36
2024-06-13,mango,23.1,0.0,33
2024-06-14,vanilla,26.6,0.0,59
2024-06-14,chocolate,26.6,0.0,13
2024-06-14,strawberry,26.6,0.0,49
2024-06-14,mango,26.6,0.0,47
2024-06-15,vanilla,22.3,0.0,67
2024-06-15,chocolate,22.3,0.0,19
2024-06-15,strawberry,22.3,0.0,38
2024-06-15,mango,22.3,0.0,37
2024-06-16,vanilla,21.8,0.0,61
2024-06-16,chocolate,21.8,0.0,15
2024-06-16,strawberry,21.8,0.0,34
2024-06-16,mango,21.8,0.0,46
2024-06-17,vanilla,25.2,4.2,32
2024-06-17,chocolate,25.2,4.2,4
2024-06-17,strawberry,25.2,4.2,21
2024-06-17,mango,25.2,4.2,32
2024-06-18,vanilla,20.2,0.0,35
2024-06-18,chocolate,20.2,0.0,12
2024-06-18,strawberry,20.2,0.0,27
2024-06-18,mango,20.2,0.0,31
2024-06-19,vanilla,25.0,0.0,43
2024-06-19,chocolate,25.0,0.0,18
2024-06-19,strawberry,25.0,0.0,43
2024-06-19,mango,25.0,0.0,36
2024-06-20,vanilla,24.3,0.0,46
2024-06-20,chocolate,24.3,0.0,11
2024-06-20,strawberry,24.3,0.0,40
2024-06-20,mango,24.3,0.0,42
2024-06-21,vanilla,23.6,1.5,33
2024-06-21,chocolate,23.6,1.5,14
2024-06-21,strawberry,23.6,1.5,19
2024-06-21,mango,23.6,1.5,27
2024-06-22,vanilla,28.0,0.0,65
2024-06-22,chocolate,28.0,0.0,22
2024-06-22,strawberry,28.0,0.0,67
2024-06-22,mango,28.0,0.0,65
2024-06-23,vanilla,22.4,0.0,60
2024-06-23,chocolate,22.4,0.0,15
2024-06-23,strawberry,22.4,0.0,44
2024-06-23,mango,22.4,0.0,41
2024-06-24,vanilla,29.1,17.2,9
2024-06-24,chocolate,29.1,17.2,3
2024-06-24,strawberry,29.1,17.2,12
2024-06-24,mango,29.1,17.2,10
2024-06-25,vanilla,23.4,0.0,41
2024-06-25,chocolate,23.4,0.0,20
2024-06-25,strawberry,23.4,0.0,45
2024-06-25,mango,23.4,0.0,29
2024-06-26,vanilla,20.7,0.0,32
2024-06-26,chocolate,20.7,0.0,13
2024-06-26,strawberry,20.7,0.0,23
2024-06-26,mango,20.7,0.0,32
2024-06-27,vanilla,24.1,0.0,37
2024-06-27,chocolate,24.1,0.0,24
2024-06-27,strawberry,24.1,0.0,22
2024-06-27,mango,24.1,0.0,42
2024-06-28,vanilla,21.2,0.0,47
2024-06-28,chocolate,21.2,0.0,14
2024-06-28,strawberry,21.2,0.0,20
2024-06-28,mango,21.2,0.0,27
2024-06-29,vanilla,21.9,0.0,51
2024-06-29,chocolate,21.9,0.0,15
2024-06-29,strawberry,21.9,0.0,37
2024-06-29,mango,21.9,0.0,38
2024-06-30,vanilla,24.8,0.0,73
2024-06-30,chocolate,24.8,0.0,24
2024-06-30,strawberry,24.8,0.0,44
2024-06-30,mango,24.8,0.0,74
2024-07-01,vanilla,25.1,0.0,47
2024-07-01,chocolate,25.1,0.0,15
2024-07-01,strawberry,25.1,0.0,30
2024-07-01,mango,25.1,0.0,46
2024-07-02,vanilla,22.1,10.0,12
2024-07-02,chocolate,22.1,10.0,2
2024-07-02,strawberry,22.1,10.0,1
2024-07-02,mango,22.1,10.0,9
2024-07-03,vanilla,26.1,0.0,57
2024-07-03,chocolate,26.1,0.0,20
2024-07-03,strawberry,26.1,0.0,44
2024-07-03,mango,26.1,0.0,68
2024-07-04,vanilla,26.5,0.0,62
2024-07-04,chocolate,26.5,0.0,28
2024-07-04,strawberry,26.5,0.0,42
2024-07-04,mango,26.5,0.0,67
2024-07-05,vanilla,27.1,14.4,17
2024-07-05,chocolate,27.1,14.4,6
2024-07-05,strawberry,27.1,14.4,9
2024-07-05,mango,27.1,14.4,9
2024-07-06,vanilla,24.8,0.0,64
2024-07-06,chocolate,24.8,0.0,22
2024-07-06,strawberry,24.8,0.0,46
2024-07-06,mango,24.8,0.0,54
2024-07-07,vanilla,26.8,0.0,71
2024-07-07,chocolate,26.8,0.0,12
2024-07-07,strawberry,26.8,0.0,61
2024-07-07,mango,26.8,0.0,68
2024-07-08,vanilla,18.6,3.0,25
2024-07-08,chocolate,18.6,3.0,13
2024-07-08,strawberry,18.6,3.0,16
2024-07-08,mango,18.6,3.0,30
2024-07-09,vanilla,22.5,0.0,32
2024-07-09,chocolate,22.5,0.0,27
2024-07-09,strawberry,22.5,0.0,34
2024-07-09,mango,22.5,0.0,42
2024-07-10,vanilla,21.0,0.0,48
2024-07-10,chocolate,21.0,0.0,9
2024-07-10,strawberry,21.0,0.0,22
2024-07-10,mango,21.0,0.0,47
2024-07-11,vanilla,23.4,0.0,29
2024-07-11,chocolate,23.4,0.0,19
2024-07-11,strawberry,23.4,0.0,32
2024-07-11,mango,23.4,0.0,58
2024-07-12,vanilla,21.6,0.0,27
2024-07-12,chocolate,21.6,0.0,22
2024-07-12,strawberry,21.6,0.0,22
2024-07-12,mango,21.6,0.0,34
2024-07-13,vanilla,22.5,0.0,43
2024-07-13,chocolate,22.5,0.0,15
2024-07-13,strawberry,22.5,0.0,37
2024-07-13,mango,22.5,0.0,42
2024-07-14,vanilla,27.5,0.0,84
2024-07-14,chocolate,27.5,0.0,25
2024-07-14,strawberry,27.5,0.0,38
2024-07-14,mango,27.5,0.0,67
2024-07-15,vanilla,22.3,5.1,24
2024-07-15,chocolate,22.3,5.1,8
2024-07-15,strawberry,22.3,5.1,14
2024-07-15,mango,22.3,5.1,25
2024-07-16,vanilla,23.7,0.4,51
2024-07-16,chocolate,23.7,0.4,15
2024-07-16,strawberry,23.7,0.4,20
2024-07-16,mango,23.7,0.4,42
2024-07-17,vanilla,22.0,0.0,43
2024-07-17,chocolate,22.0,0.0,9
2024-07-17,strawberry,22.0,0.0,19
2024-07-17,mango,22.0,0.0,33
2024-07-18,vanilla,22.6,0.0,40
2024-07-18,chocolate,22.6,0.0,13
2024-07-18,strawberry,22.6,0.0,30
2024-07-18,mango,22.6,0.0,27
2024-07-19,vanilla,22.3,0.0,28
2024-07-19,chocolate,22.3,0.0,14
2024-07-19,strawberry,22.3,0.0,24
2024-07-19,mango,22.3,0.0,28
2024-07-20,vanilla,23.3,2.8,36
2024-07-20,chocolate,23.3,2.8,14
2024-07-20,strawberry,23.3,2.8,22
2024-07-20,mango,23.3,2.8,39
2024-07-21,vanilla,25.0,0.0,57
2024-07-21,chocolate,25.0,0.0,34
2024-07-21,strawberry,25.0,0.0,42
2024-07-21,mango,25.0,0.0,52
2024-07-22,vanilla,26.1,0.0,53
2024-07-22,chocolate,26.1,0.0,22
2024-07-22,strawberry,26.1,0.0,40
2024-07-22,mango,26.1,0.0,44
2024-07-23,vanilla,22.6,0.0,47
2024-07-23,chocolate,22.6,0.0,17
2024-07-23,strawberry,22.6,0.0,34
2024-07-23,mango,22.6,0.0,48
2024-07-24,vanilla,23.2,0.0,44
2024-07-24,chocolate,23.2,0.0,16
2024-07-24,strawberry,23.2,0.0,29
2024-07-24,mango,23.2,0.0,39
2024-07-25,vanilla,18.7,0.0,42
2024-07-25,chocolate,18.7,0.0,13
2024-07-25,strawberry,18.7,0.0,17
2024-07-25,mango,18.7,0.0,26
2024-07-26,vanilla,21.3,0.0,28
2024-07-26,chocolate,21.3,0.0,18
2024-07-26,strawberry,21.3,0.0,18
2024-07-26,mango,21.3,0.0,42
2024-07-27,vanilla,23.7,0.0,46
2024-07-27,chocolate,23.7,0.0,25
2024-07-27,strawberry,23.7,0.0,42
2024-07-27,mango,23.7,0.0,34
2024-07-28,vanilla,23.4,0.0,74
2024-07-28,chocolate,23.4,0.0,21
2024-07-28,strawberry,23.4,0.0,34
2024-07-28,mango,23.4,0.0,56
2024-07-29,vanilla,21.6,0.0,43
2024-07-29,chocolate,21.6,0.0,17
2024-07-29,strawberry,21.6,0.0,28
2024-07-29,mango,21.6,0.0,38
2024-07-30,vanilla,23.1,0.0,56
2024-07-30,chocolate,23.1,0.0,21
2024-07-30,strawberry,23.1,0.0,36
2024-07-30,mango,23.1,0.0,44
2024-07-31,vanilla,22.0,0.0,25
2024-07-31,chocolate,22.0,0.0,30
2024-07-31,strawberry,22.0,0.0,19
2024-07-31,mango,22.0,0.0,45
2024-08-01,vanilla,23.6,0.0,44
2024-08-01,chocolate,23.6,0.0,25
2024-08-01,strawberry,23.6,0.0,21
2024-08-01,mango,23.6,0.0,43
2024-08-02,vanilla,21.2,0.0,34
2024-08-02,chocolate,21.2,0.0,24
2024-08-02,strawberry,21.2,0.0,24
2024-08-02,mango,21.2,0.0,38
2024-08-03,vanilla,19.4,0.0,25
2024-08-03,chocolate,19.4,0.0,18
2024-08-03,strawberry,19.4,0.0,26
2024-08-03,mango,19.4,0.0,38
2024-08-04,vanilla,21.0,0.0,54
2024-08-04,chocolate,21.0,0.0,19
2024-08-04,strawberry,21.0,0.0,27
2024-08-04,mango,21.0,0.0,49
2024-08-05,vanilla,12.7,1.4,7
2024-08-05,chocolate,12.7,1.4,11
2024-08-05,strawberry,12.7,1.4,9
2024-08-05,mango,12.7,1.4,11
2024-08-06,vanilla,20.8,0.0,37
2024-08-06,chocolate,20.8,0.0,22
2024-08-06,strawberry,20.8,0.0,25
2024-08-06,mango,20.8,0.0,29
2024-08-07,vanilla,10.6,0.0,25
2024-08-07,chocolate,10.6,0.0,13
2024-08-07,strawberry,10.6,0.0,11
2024-08-07,mango,10.6,0.0,13
2024-08-08,vanilla,15.2,0.0,20
2024-08-08,chocolate,15.2,0.0,15
2024-08-08,strawberry,15.2,0.0,13
2024-08-08,mango,15.2,0.0,14
2024-08-09,vanilla,20.5,5.4,9
2024-08-09,chocolate,20.5,5.4,11
2024-08-09,strawberry,20.5,5.4,8
2024-08-09,mango,20.5,5.4,16
2024-08-10,vanilla,20.4,0.0,53
2024-08-10,chocolate,20.4,0.0,14
2024-08-10,strawberry,20.4,0.0,24
2024-08-10,mango,20.4,0.0,34
2024-08-11,vanilla,16.1,0.0,34
2024-08-11,chocolate,16.1,0.0,22
2024-08-11,strawberry,16.1,0.0,11
2024-08-11,mango,16.1,0.0,29
2024-08-12,vanilla,17.0,0.0,32
2024-08-12,chocolate,17.0,0.0,12
2024-08-12,strawberry,17.0,0.0,14
2024-08-12,mango,17.0,0.0,23
2024-08-13,vanilla,22.1,0.0,40
2024-08-13,chocolate,22.1,0.0,22
2024-08-13,strawberry,22.1,0.0,24
2024-08-13,mango,22.1,0.0,23
2024-08-14,vanilla,17.2,0.0,32
2024-08-14,chocolate,17.2,0.0,19
2024-08-14,strawberry,17.2,0.0,15
2024-08-14,mango,17.2,0.0,12
2024-08-15,vanilla,23.9,0.0,42
2024-08-15,chocolate,23.9,0.0,24
2024-08-15,strawberry,23.9,0.0,17
2024-08-15,mango,23.9,0.0,30
2024-08-16,vanilla,18.1,0.0,18
2024-08-16,chocolate,18.1,0.0,17
2024-08-16,strawberry,18.1,0.0,16
2024-08-16,mango,18.1,0.0,11
2024-08-17,vanilla,18.9,0.0,40
2024-08-17,chocolate,18.9,0.0,20
2024-08-17,strawberry,18.9,0.0,23
2024-08-17,mango,18.9,0.0,25
2024-08-18,vanilla,21.8,0.0,40
2024-08-18,chocolate,21.8,0.0,21
2024-08-18,strawberry,21.8,0.0,22
2024-08-18,mango,21.8,0.0,34
2024-08-19,vanilla,17.8,0.0,27
2024-08-19,chocolate,17.8,0.0,14
2024-08-19,strawberry,17.8,0.0,12
2024-08-19,mango,17.8,0.0,17
2024-08-20,vanilla,14.8,0.0,35
2024-08-20,chocolate,14.8,0.0,9
2024-08-20,strawberry,14.8,0.0,9
2024-08-20,mango,14.8,0.0,30
2024-08-21,vanilla,16.9,0.0,27
2024-08-21,chocolate,16.9,0.0,8
2024-08-21,strawberry,16.9,0.0,16
2024-08-21,mango,16.9,0.0,12
2024-08-22,vanilla,16.8,0.2,29
2024-08-22,chocolate,16.8,0.2,13
2024-08-22,strawberry,16.8,0.2,10
2024-08-22,mango,16.8,0.2,23
2024-08-23,vanilla,13.3,0.0,23
2024-08-23,chocolate,13.3,0.0,16
2024-08-23,strawberry,13.3,0.0,12
2024-08-23,mango,13.3,0.0,11
2024-08-24,vanilla,15.9,3.8,21
2024-08-24,chocolate,15.9,3.8,16
2024-08-24,strawberry,15.9,3.8,10
2024-08-24,mango,15.9,3.8,19
2024-08-25,vanilla,14.5,0.0,31
2024-08-25,chocolate,14.5,0.0,17
2024-08-25,strawberry,14.5,0.0,14
2024-08-25,mango,14.5,0.0,17
